Customer,E_Wi,SD_Wi
263,2.1714070527883433,2.3826948131758043
264,2.1299791716255805,2.217118303614303
265,2.242052733209015,2.3181974905330445
266,2.228503887089263,2.350239142112054
267,2.1598000999478923,2.2538452794422748
268,2.191971433591002,2.217769001288083
269,2.1403013239739237,2.201538322690387
270,2.0200686325374098,2.169751634330067
271,2.0443043944696284,1.962021524393804
272,2.000560129562801,1.7784170547576315
273,1.8152921020430377,1.7437762638863874
274,1.763052567328799,1.8098588298022504
275,1.8186738686932413,1.8668662596238692
276,1.9555217717193785,2.0900393319766413
277,2.109576121772979,2.1101582939005046
278,2.176409947818362,2.0844334574549768
279,2.100165690328567,1.9927862652877724
280,2.073073127366781,2.0758132080890475
281,2.006787509260762,2.0197367538869413
282,1.9674705012929934,2.020836648449032
283,1.9785359972124263,2.024515144646794
284,2.0077373515601145,2.072863463641065
285,2.0556120684627173,2.1667524450688096
286,1.9408435246761258,2.0588937026324423
287,2.1173407779021374,2.15896667283289
288,1.9658083011403225,2.0116517013385575
289,2.002572792497287,1.8362923004714
290,1.9142502014880565,1.7117625750655139
291,1.8124834583476581,1.7049776473818423
292,1.8442454541607922,1.7398093859741701
293,1.8137208274898982,1.752411055829476
294,1.917216441918512,1.9834901836993262
295,2.0228081153099415,1.9710877928707444
296,1.9472127780163349,1.8603373217050045
297,1.9645621471287915,1.7431293966305654
298,1.9896356310356378,1.7601189050393975
299,1.8637200593052017,1.729246244044275
300,1.9814928106954088,1.8342801297176685
301,1.7970577686850515,1.711677428491409
302,1.9323450273189897,1.7757439878302201
303,1.763109136252708,1.858830608604227
304,1.8722643223302844,1.8269446484146754
305,1.7437163795450636,1.7927611599712716
306,1.8543513973081145,1.7418681040977215
307,1.96234379122402,1.7498999137998577
308,1.8511005808029193,1.7822193217540647
309,1.8386092678595487,1.7378192472597456
310,1.7609423666970117,1.7379116802597276
311,1.8779524298004082,1.727711228910664
312,1.9025184824938044,1.9676374395700311
313,1.9198522096191697,1.840128103001389
314,1.9123414210993683,1.8181533700147652
315,1.985616434270683,1.863708194294421
316,1.9213700578506439,1.8115759051580893
317,1.883923152807701,1.7799729081464843
318,1.9067427420781415,1.7157330641571285
319,1.9970963120509737,1.79229736507386
320,1.8418731995288915,1.7651345467081792
321,1.7174326253657863,1.790196164434444
322,1.668145153830739,1.7364484871086994
323,1.829655536649148,1.68363226336621
324,1.8662474913914435,1.718171081086051
325,1.8343872274097692,1.792462845433279
326,1.7775450483792752,1.820167644805576
327,1.8884160151391296,2.0326707124244656
328,1.8692075570284816,2.1148095125247197
329,1.868298030267722,2.139351618062185
330,2.056939645516583,2.041977289708032
331,1.9881933669613323,2.059395936214963
332,2.105809119490367,2.0738570437727186
333,2.165855496553777,2.083071502287337
334,2.2094750500884444,2.0934746230460575
335,2.066656498976448,2.2154575545573056
336,1.9643716084916196,2.1118725734980894
337,2.077257754268359,2.2995616261415823
338,2.055410809022987,2.2586493850963048
339,2.0755677299158837,2.293164055519477
340,2.055893452825422,2.191827007949248
341,1.9233357291412825,2.0589036577302378
342,2.021468510462421,1.8959096831035132
343,2.0707538964023184,2.1227687535518074
344,2.092194529936762,2.129186758905214
345,2.0894945195560557,2.0636965047357405
346,2.19262060319565,2.0801259124254208
347,2.118244965753636,2.0879354106595014
348,2.218460461021231,2.234159608570838
349,2.2817575925007882,2.0950956313414855
350,2.3664717700948783,2.0257490691704634
351,2.175248308248174,2.032091958608886
352,2.135240517954536,2.0605171157761046
353,2.075445697620775,2.0042262975455443
354,2.0811351554517574,1.833924080104223
355,2.0987291947985303,1.8434076439057507
356,1.962072048394544,1.77512426354803
357,1.8427769228047737,1.7517664357211813
358,1.888140331547242,1.7472320424961791
